2025-12-10 20:18:48 | YEŞİL | VLD_TFPR_011 | V=0 | KM=1,379 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 22:11:09 | NORMAL | VLD_TFPR_011 | V=1.477 | KM=1,379 | Tekrar=244 | Tren=0 | Hız=0,0
2025-12-10 22:11:12 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=364 | Tren=0 | Hız=0,0
2025-12-10 22:11:12 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=267 | Tren=0 | Hız=0,0
2025-12-10 22:11:12 | NORMAL | VLD_TFPR_010 | V=1.473 | KM=3,299 | Tekrar=390 | Tren=0 | Hız=0,0
2025-12-10 22:11:13 | YEŞİL | VLD_TFPR_002 | V=1.665 | KM=13,873 | Tekrar=322 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_001 | V=1.513 | KM=15,391 | Tekrar=179 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_002 | V=1.512 | KM=13,873 | Tekrar=323 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_004 | V=1.517 | KM=10,386 | Tekrar=365 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_005 | V=1.513 | KM=9,070 | Tekrar=214 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=393 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=391 | Tren=0 | Hız=0,0
2025-12-10 22:11:15 | NORMAL | VLD_TFPR_011 | V=1.476 | KM=1,379 | Tekrar=245 | Tren=0 | Hız=0,0
2025-12-10 22:11:17 | NORMAL | VLD_TFPR_003 | V=1.517 | KM=12,081 | Tekrar=423 | Tren=0 | Hız=0,0
2025-12-10 22:11:17 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=366 | Tren=0 | Hız=0,0
2025-12-10 22:11:17 | NORMAL | VLD_TFPR_008 | V=1.490 | KM=5,781 | Tekrar=268 | Tren=0 | Hız=0,0
2025-12-10 22:11:17 | NORMAL | VLD_TFPR_010 | V=1.485 | KM=3,299 | Tekrar=392 | Tren=0 | Hız=0,0
2025-12-10 22:11:19 | NORMAL | VLD_TFPR_001 | V=1.510 | KM=15,391 | Tekrar=180 | Tren=0 | Hız=0,0
2025-12-10 22:11:19 | NORMAL | VLD_TFPR_003 | V=1.529 | KM=12,081 | Tekrar=424 | Tren=0 | Hız=0,0
2025-12-10 22:11:19 | NORMAL | VLD_TFPR_007 | V=1.482 | KM=7,102 | Tekrar=130 | Tren=0 | Hız=0,0
2025-12-10 22:11:20 | NORMAL | VLD_TFPR_004 | V=1.519 | KM=10,386 | Tekrar=367 | Tren=0 | Hız=0,0
2025-12-10 22:11:20 | NORMAL | VLD_TFPR_008 | V=1.478 | KM=5,781 | Tekrar=269 | Tren=0 | Hız=0,0
2025-12-10 22:11:20 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=246 | Tren=0 | Hız=0,0
2025-12-10 22:11:22 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=425 | Tren=0 | Hız=0,0
2025-12-10 22:11:24 | NORMAL | VLD_TFPR_002 | V=1.511 | KM=13,873 | Tekrar=324 | Tren=0 | Hız=0,0
2025-12-10 22:11:24 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=368 | Tren=0 | Hız=0,0
2025-12-10 22:11:24 | NORMAL | VLD_TFPR_008 | V=1.481 | KM=5,781 | Tekrar=270 | Tren=0 | Hız=0,0
2025-12-10 22:11:24 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=394 | Tren=0 | Hız=0,0
2025-12-10 22:11:24 | NORMAL | VLD_TFPR_010 | V=1.484 | KM=3,299 | Tekrar=393 | Tren=0 | Hız=0,0
2025-12-10 22:11:24 | NORMAL | VLD_TFPR_011 | V=1.483 | KM=1,379 | Tekrar=247 | Tren=0 | Hız=0,0
2025-12-10 22:11:26 | NORMAL | VLD_TFPR_003 | V=1.514 | KM=12,081 | Tekrar=426 | Tren=0 | Hız=0,0
2025-12-10 22:11:26 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=369 | Tren=0 | Hız=0,0
2025-12-10 22:11:26 | NORMAL | VLD_TFPR_005 | V=1.515 | KM=9,070 | Tekrar=215 | Tren=0 | Hız=0,0
2025-12-10 22:11:26 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=248 | Tren=0 | Hız=0,0
2025-12-10 22:11:28 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=427 | Tren=0 | Hız=0,0
2025-12-10 22:11:28 | NORMAL | VLD_TFPR_004 | V=1.525 | KM=10,386 | Tekrar=370 | Tren=0 | Hız=0,0
2025-12-10 22:11:28 | NORMAL | VLD_TFPR_008 | V=1.474 | KM=5,781 | Tekrar=271 | Tren=0 | Hız=0,0
2025-12-10 22:11:30 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=325 | Tren=0 | Hız=0,0
2025-12-10 22:11:30 | NORMAL | VLD_TFPR_003 | V=1.512 | KM=12,081 | Tekrar=428 | Tren=0 | Hız=0,0
2025-12-10 22:11:30 | NORMAL | VLD_TFPR_005 | V=1.521 | KM=9,070 | Tekrar=216 | Tren=0 | Hız=0,0
2025-12-10 22:11:30 | NORMAL | VLD_TFPR_009 | V=1.485 | KM=4,389 | Tekrar=395 | Tren=0 | Hız=0,0
2025-12-10 22:11:33 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=371 | Tren=0 | Hız=0,0
2025-12-10 22:11:33 | NORMAL | VLD_TFPR_008 | V=1.478 | KM=5,781 | Tekrar=272 | Tren=0 | Hız=0,0
2025-12-10 22:11:33 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=394 | Tren=0 | Hız=0,0
2025-12-10 22:11:33 | YEŞİL | VLD_TFPR_011 | V=1.282 | KM=1,379 | Tekrar=249 | Tren=0 | Hız=0,0
2025-12-10 22:11:34 | NORMAL | VLD_TFPR_002 | V=1.511 | KM=13,873 | Tekrar=326 | Tren=0 | Hız=0,0
2025-12-10 22:11:34 | NORMAL | VLD_TFPR_005 | V=1.513 | KM=9,070 | Tekrar=217 | Tren=0 | Hız=0,0
2025-12-10 22:11:36 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=131 | Tren=0 | Hız=0,0
2025-12-10 22:11:37 | NORMAL | VLD_TFPR_010 | V=1.477 | KM=3,299 | Tekrar=395 | Tren=0 | Hız=0,0
2025-12-10 22:11:37 | NORMAL | VLD_TFPR_012 | V=1.487 | KM=0,136 | Tekrar=123 | Tren=0 | Hız=0,0
2025-12-10 22:11:38 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=429 | Tren=0 | Hız=0,0
2025-12-10 22:11:38 | NORMAL | VLD_TFPR_004 | V=1.515 | KM=10,386 | Tekrar=372 | Tren=0 | Hız=0,0
2025-12-10 22:11:40 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=430 | Tren=0 | Hız=0,0
2025-12-10 22:11:40 | NORMAL | VLD_TFPR_008 | V=1.485 | KM=5,781 | Tekrar=273 | Tren=0 | Hız=0,0
2025-12-10 22:11:40 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=396 | Tren=0 | Hız=0,0
2025-12-10 22:11:40 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=250 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | NORMAL | VLD_TFPR_002 | V=1.526 | KM=13,873 | Tekrar=327 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=431 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=132 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=274 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | YEŞİL | VLD_TFPR_009 | V=1.697 | KM=4,389 | Tekrar=397 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | NORMAL | VLD_TFPR_010 | V=1.490 | KM=3,299 | Tekrar=396 | Tren=0 | Hız=0,0
2025-12-10 22:11:42 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=251 | Tren=0 | Hız=0,0
2025-12-10 22:11:46 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=252 | Tren=0 | Hız=0,0
2025-12-10 22:11:48 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=218 | Tren=0 | Hız=0,0
2025-12-10 22:11:48 | NORMAL | VLD_TFPR_009 | V=1.471 | KM=4,389 | Tekrar=398 | Tren=0 | Hız=0,0
2025-12-10 22:11:48 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=397 | Tren=0 | Hız=0,0
2025-12-10 22:11:51 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=328 | Tren=0 | Hız=0,0
2025-12-10 22:11:51 | NORMAL | VLD_TFPR_009 | V=1.487 | KM=4,389 | Tekrar=399 | Tren=0 | Hız=0,0
2025-12-10 22:11:51 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=398 | Tren=0 | Hız=0,0
2025-12-10 22:11:51 | NORMAL | VLD_TFPR_011 | V=1.475 | KM=1,379 | Tekrar=253 | Tren=0 | Hız=0,0
2025-12-10 22:11:52 | NORMAL | VLD_TFPR_012 | V=1.484 | KM=0,136 | Tekrar=124 | Tren=0 | Hız=0,0
2025-12-10 22:11:53 | NORMAL | VLD_TFPR_001 | V=1.518 | KM=15,391 | Tekrar=181 | Tren=0 | Hız=0,0
2025-12-10 22:11:53 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=373 | Tren=0 | Hız=0,0
2025-12-10 22:11:53 | NORMAL | VLD_TFPR_005 | V=1.517 | KM=9,070 | Tekrar=219 | Tren=0 | Hız=0,0
2025-12-10 22:11:53 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=275 | Tren=0 | Hız=0,0
2025-12-10 22:11:53 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=400 | Tren=0 | Hız=0,0
2025-12-10 22:11:53 | NORMAL | VLD_TFPR_010 | V=1.488 | KM=3,299 | Tekrar=399 | Tren=0 | Hız=0,0
2025-12-10 22:11:55 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=329 | Tren=0 | Hız=0,0
2025-12-10 22:11:56 | NORMAL | VLD_TFPR_003 | V=1.516 | KM=12,081 | Tekrar=432 | Tren=0 | Hız=0,0
2025-12-10 22:11:56 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=374 | Tren=0 | Hız=0,0
2025-12-10 22:11:57 | NORMAL | VLD_TFPR_002 | V=1.514 | KM=13,873 | Tekrar=330 | Tren=0 | Hız=0,0
2025-12-10 22:11:57 | NORMAL | VLD_TFPR_011 | V=1.476 | KM=1,379 | Tekrar=254 | Tren=0 | Hız=0,0
2025-12-10 22:11:59 | NORMAL | VLD_TFPR_008 | V=1.476 | KM=5,781 | Tekrar=276 | Tren=0 | Hız=0,0
2025-12-10 22:12:00 | NORMAL | VLD_TFPR_003 | V=1.511 | KM=12,081 | Tekrar=433 | Tren=0 | Hız=0,0
2025-12-10 22:12:01 | NORMAL | VLD_TFPR_008 | V=1.488 | KM=5,781 | Tekrar=277 | Tren=0 | Hız=0,0
2025-12-10 22:12:01 | NORMAL | VLD_TFPR_009 | V=1.476 | KM=4,389 | Tekrar=401 | Tren=0 | Hız=0,0
2025-12-10 22:12:01 | NORMAL | VLD_TFPR_012 | V=1.489 | KM=0,136 | Tekrar=125 | Tren=0 | Hız=0,0
2025-12-10 22:12:02 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=400 | Tren=0 | Hız=0,0
2025-12-10 22:12:04 | NORMAL | VLD_TFPR_008 | V=1.474 | KM=5,781 | Tekrar=278 | Tren=0 | Hız=0,0
2025-12-10 22:12:04 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=402 | Tren=0 | Hız=0,0
2025-12-10 22:12:04 | NORMAL | VLD_TFPR_011 | V=1.481 | KM=1,379 | Tekrar=255 | Tren=0 | Hız=0,0
2025-12-10 22:12:07 | NORMAL | VLD_TFPR_006 | V=1.510 | KM=8,234 | Tekrar=113 | Tren=0 | Hız=0,0
2025-12-10 22:12:07 | NORMAL | VLD_TFPR_008 | V=1.482 | KM=5,781 | Tekrar=279 | Tren=0 | Hız=0,0
2025-12-10 22:12:07 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=403 | Tren=0 | Hız=0,0
2025-12-10 22:12:07 | NORMAL | VLD_TFPR_010 | V=1.488 | KM=3,299 | Tekrar=401 | Tren=0 | Hız=0,0
2025-12-10 22:12:10 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=331 | Tren=0 | Hız=0,0
2025-12-10 22:12:10 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=434 | Tren=0 | Hız=0,0
2025-12-10 22:12:10 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=402 | Tren=0 | Hız=0,0
2025-12-10 22:12:12 | NORMAL | VLD_TFPR_002 | V=1.512 | KM=13,873 | Tekrar=332 | Tren=0 | Hız=0,0
2025-12-10 22:12:12 | NORMAL | VLD_TFPR_003 | V=1.524 | KM=12,081 | Tekrar=435 | Tren=0 | Hız=0,0
2025-12-10 22:12:12 | NORMAL | VLD_TFPR_004 | V=1.519 | KM=10,386 | Tekrar=375 | Tren=0 | Hız=0,0
2025-12-10 22:12:12 | NORMAL | VLD_TFPR_007 | V=1.484 | KM=7,102 | Tekrar=133 | Tren=0 | Hız=0,0
2025-12-10 22:12:14 | NORMAL | VLD_TFPR_003 | V=1.520 | KM=12,081 | Tekrar=436 | Tren=0 | Hız=0,0
2025-12-10 22:12:14 | NORMAL | VLD_TFPR_006 | V=1.517 | KM=8,234 | Tekrar=114 | Tren=0 | Hız=0,0
2025-12-10 22:12:14 | NORMAL | VLD_TFPR_010 | V=1.486 | KM=3,299 | Tekrar=403 | Tren=0 | Hız=0,0
2025-12-10 22:12:14 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=256 | Tren=0 | Hız=0,0
2025-12-10 22:12:17 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=437 | Tren=0 | Hız=0,0
2025-12-10 22:12:17 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=404 | Tren=0 | Hız=0,0
2025-12-10 22:12:19 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=404 | Tren=0 | Hız=0,0
2025-12-10 22:12:21 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=376 | Tren=0 | Hız=0,0
2025-12-10 22:12:21 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=220 | Tren=0 | Hız=0,0
2025-12-10 22:12:21 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=405 | Tren=0 | Hız=0,0
2025-12-10 22:12:23 | NORMAL | VLD_TFPR_002 | V=1.513 | KM=13,873 | Tekrar=333 | Tren=0 | Hız=0,0
2025-12-10 22:12:23 | NORMAL | VLD_TFPR_003 | V=1.525 | KM=12,081 | Tekrar=438 | Tren=0 | Hız=0,0
2025-12-10 22:12:23 | NORMAL | VLD_TFPR_006 | V=1.513 | KM=8,234 | Tekrar=115 | Tren=0 | Hız=0,0
2025-12-10 22:12:23 | NORMAL | VLD_TFPR_007 | V=1.489 | KM=7,102 | Tekrar=134 | Tren=0 | Hız=0,0
2025-12-10 22:12:23 | NORMAL | VLD_TFPR_011 | V=1.489 | KM=1,379 | Tekrar=257 | Tren=0 | Hız=0,0
2025-12-10 22:12:23 | NORMAL | VLD_TFPR_012 | V=1.483 | KM=0,136 | Tekrar=126 | Tren=0 | Hız=0,0
2025-12-10 22:12:26 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=377 | Tren=0 | Hız=0,0
2025-12-10 22:12:27 | NORMAL | VLD_TFPR_001 | V=1.518 | KM=15,391 | Tekrar=182 | Tren=0 | Hız=0,0
2025-12-10 22:12:27 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=334 | Tren=0 | Hız=0,0
2025-12-10 22:12:27 | NORMAL | VLD_TFPR_003 | V=1.512 | KM=12,081 | Tekrar=439 | Tren=0 | Hız=0,0
2025-12-10 22:12:29 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=378 | Tren=0 | Hız=0,0
2025-12-10 22:12:29 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=221 | Tren=0 | Hız=0,0
2025-12-10 22:12:29 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=406 | Tren=0 | Hız=0,0
2025-12-10 22:12:29 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=405 | Tren=0 | Hız=0,0
2025-12-10 22:12:31 | NORMAL | VLD_TFPR_001 | V=1.517 | KM=15,391 | Tekrar=183 | Tren=0 | Hız=0,0
2025-12-10 22:12:31 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=335 | Tren=0 | Hız=0,0
2025-12-10 22:12:31 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=222 | Tren=0 | Hız=0,0
2025-12-10 22:12:31 | NORMAL | VLD_TFPR_010 | V=1.474 | KM=3,299 | Tekrar=406 | Tren=0 | Hız=0,0
2025-12-10 22:12:31 | NORMAL | VLD_TFPR_011 | V=1.475 | KM=1,379 | Tekrar=258 | Tren=0 | Hız=0,0
2025-12-10 22:12:31 | NORMAL | VLD_TFPR_012 | V=1.488 | KM=0,136 | Tekrar=127 | Tren=0 | Hız=0,0
2025-12-10 22:12:33 | NORMAL | VLD_TFPR_003 | V=1.516 | KM=12,081 | Tekrar=440 | Tren=0 | Hız=0,0
2025-12-10 22:12:33 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=407 | Tren=0 | Hız=0,0
2025-12-10 22:12:35 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=336 | Tren=0 | Hız=0,0
2025-12-10 22:12:35 | NORMAL | VLD_TFPR_009 | V=1.482 | KM=4,389 | Tekrar=407 | Tren=0 | Hız=0,0
2025-12-10 22:12:35 | NORMAL | VLD_TFPR_010 | V=1.487 | KM=3,299 | Tekrar=408 | Tren=0 | Hız=0,0
2025-12-10 22:12:36 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=379 | Tren=0 | Hız=0,0
2025-12-10 22:12:36 | NORMAL | VLD_TFPR_012 | V=1.482 | KM=0,136 | Tekrar=128 | Tren=0 | Hız=0,0
2025-12-10 22:12:39 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=337 | Tren=0 | Hız=0,0
2025-12-10 22:12:39 | NORMAL | VLD_TFPR_003 | V=1.519 | KM=12,081 | Tekrar=441 | Tren=0 | Hız=0,0
2025-12-10 22:12:41 | NORMAL | VLD_TFPR_008 | V=1.485 | KM=5,781 | Tekrar=280 | Tren=0 | Hız=0,0
2025-12-10 22:12:41 | NORMAL | VLD_TFPR_010 | V=1.476 | KM=3,299 | Tekrar=409 | Tren=0 | Hız=0,0
2025-12-10 22:12:42 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=380 | Tren=0 | Hız=0,0
2025-12-10 22:12:42 | NORMAL | VLD_TFPR_009 | V=1.483 | KM=4,389 | Tekrar=408 | Tren=0 | Hız=0,0
2025-12-10 22:12:44 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=381 | Tren=0 | Hız=0,0
2025-12-10 22:12:44 | NORMAL | VLD_TFPR_011 | V=1.477 | KM=1,379 | Tekrar=259 | Tren=0 | Hız=0,0
2025-12-10 22:12:47 | NORMAL | VLD_TFPR_006 | V=1.488 | KM=8,234 | Tekrar=116 | Tren=0 | Hız=0,0
2025-12-10 22:12:47 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=281 | Tren=0 | Hız=0,0
2025-12-10 22:12:47 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=410 | Tren=0 | Hız=0,0
2025-12-10 22:12:51 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=382 | Tren=0 | Hız=0,0
2025-12-10 22:12:51 | NORMAL | VLD_TFPR_009 | V=1.483 | KM=4,389 | Tekrar=409 | Tren=0 | Hız=0,0
2025-12-10 22:12:51 | NORMAL | VLD_TFPR_010 | V=1.483 | KM=3,299 | Tekrar=411 | Tren=0 | Hız=0,0
2025-12-10 22:12:51 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=260 | Tren=0 | Hız=0,0
2025-12-10 22:12:52 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=338 | Tren=0 | Hız=0,0
2025-12-10 22:12:53 | NORMAL | VLD_TFPR_005 | V=1.515 | KM=9,070 | Tekrar=223 | Tren=0 | Hız=0,0
2025-12-10 22:12:53 | NORMAL | VLD_TFPR_009 | V=1.478 | KM=4,389 | Tekrar=410 | Tren=0 | Hız=0,0
2025-12-10 22:12:53 | NORMAL | VLD_TFPR_010 | V=1.483 | KM=3,299 | Tekrar=412 | Tren=0 | Hız=0,0
2025-12-10 22:12:56 | NORMAL | VLD_TFPR_003 | V=1.519 | KM=12,081 | Tekrar=442 | Tren=0 | Hız=0,0
2025-12-10 22:12:57 | NORMAL | VLD_TFPR_004 | V=1.514 | KM=10,386 | Tekrar=383 | Tren=0 | Hız=0,0
2025-12-10 22:12:57 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=224 | Tren=0 | Hız=0,0
2025-12-10 22:12:57 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=411 | Tren=0 | Hız=0,0
2025-12-10 22:12:57 | NORMAL | VLD_TFPR_010 | V=1.484 | KM=3,299 | Tekrar=413 | Tren=0 | Hız=0,0
2025-12-10 22:12:57 | NORMAL | VLD_TFPR_011 | V=1.488 | KM=1,379 | Tekrar=261 | Tren=0 | Hız=0,0
2025-12-10 22:13:00 | NORMAL | VLD_TFPR_007 | V=1.485 | KM=7,102 | Tekrar=135 | Tren=0 | Hız=0,0
2025-12-10 22:13:00 | NORMAL | VLD_TFPR_009 | V=1.487 | KM=4,389 | Tekrar=412 | Tren=0 | Hız=0,0
2025-12-10 22:13:01 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=443 | Tren=0 | Hız=0,0
2025-12-10 22:13:01 | NORMAL | VLD_TFPR_004 | V=1.523 | KM=10,386 | Tekrar=384 | Tren=0 | Hız=0,0
2025-12-10 22:13:01 | NORMAL | VLD_TFPR_008 | V=1.481 | KM=5,781 | Tekrar=282 | Tren=0 | Hız=0,0
2025-12-10 22:13:04 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=414 | Tren=0 | Hız=0,0
2025-12-10 22:13:04 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=262 | Tren=0 | Hız=0,0
2025-12-10 22:13:07 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=339 | Tren=0 | Hız=0,0
2025-12-10 22:13:07 | NORMAL | VLD_TFPR_004 | V=1.523 | KM=10,386 | Tekrar=385 | Tren=0 | Hız=0,0
2025-12-10 22:13:09 | NORMAL | VLD_TFPR_002 | V=1.514 | KM=13,873 | Tekrar=340 | Tren=0 | Hız=0,0
2025-12-10 22:13:09 | NORMAL | VLD_TFPR_004 | V=1.513 | KM=10,386 | Tekrar=386 | Tren=0 | Hız=0,0
2025-12-10 22:13:09 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=283 | Tren=0 | Hız=0,0
2025-12-10 22:13:09 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=413 | Tren=0 | Hız=0,0
2025-12-10 22:13:11 | NORMAL | VLD_TFPR_006 | V=1.489 | KM=8,234 | Tekrar=117 | Tren=0 | Hız=0,0
2025-12-10 22:13:12 | NORMAL | VLD_TFPR_002 | V=1.512 | KM=13,873 | Tekrar=341 | Tren=0 | Hız=0,0
2025-12-10 22:13:12 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=444 | Tren=0 | Hız=0,0
2025-12-10 22:13:12 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=225 | Tren=0 | Hız=0,0
2025-12-10 22:13:12 | NORMAL | VLD_TFPR_007 | V=1.480 | KM=7,102 | Tekrar=136 | Tren=0 | Hız=0,0
2025-12-10 22:13:14 | NORMAL | VLD_TFPR_003 | V=1.525 | KM=12,081 | Tekrar=445 | Tren=0 | Hız=0,0
2025-12-10 22:13:14 | NORMAL | VLD_TFPR_004 | V=1.524 | KM=10,386 | Tekrar=387 | Tren=0 | Hız=0,0
2025-12-10 22:13:16 | NORMAL | VLD_TFPR_005 | V=1.514 | KM=9,070 | Tekrar=226 | Tren=0 | Hız=0,0
2025-12-10 22:13:17 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=388 | Tren=0 | Hız=0,0
2025-12-10 22:13:18 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=342 | Tren=0 | Hız=0,0
2025-12-10 22:13:18 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=446 | Tren=0 | Hız=0,0
2025-12-10 22:13:18 | NORMAL | VLD_TFPR_011 | V=1.476 | KM=1,379 | Tekrar=263 | Tren=0 | Hız=0,0
2025-12-10 22:13:19 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=389 | Tren=0 | Hız=0,0
2025-12-10 22:13:19 | NORMAL | VLD_TFPR_005 | V=1.513 | KM=9,070 | Tekrar=227 | Tren=0 | Hız=0,0
2025-12-10 22:13:22 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=343 | Tren=0 | Hız=0,0
2025-12-10 22:13:22 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=447 | Tren=0 | Hız=0,0
2025-12-10 22:13:24 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=414 | Tren=0 | Hız=0,0
2025-12-10 22:13:25 | NORMAL | VLD_TFPR_006 | V=1.515 | KM=8,234 | Tekrar=118 | Tren=0 | Hız=0,0
2025-12-10 22:13:25 | NORMAL | VLD_TFPR_010 | V=1.478 | KM=3,299 | Tekrar=415 | Tren=0 | Hız=0,0
